locus_id	sample_id	group	n_overlapping_peaks	peak_present	covered_bp	mean_RPGC
39	472	AML	0	FALSE	501	1.1657035921862025
39	546	AML	0	FALSE	501	1.769389462804128
39	566	AML	0	FALSE	501	3.583961897981381
39	576	PBMC	0	FALSE	501	0.357541561126709
39	629	AML	0	FALSE	501	1.608145679780347
39	673	PBMC	1	TRUE	501	2.2780681432126286
39	773	AML	0	FALSE	501	2.456734051961385
39	990	AML	0	FALSE	501	0.2059315231269943
40	018	AML	0	FALSE	501	0
40	027	AML	0	FALSE	501	1.7042698941068972
40	103	PBMC	0	FALSE	501	0.8953997917517931
40	1360	AML	1	TRUE	501	3.990669268571926
40	168	AML	0	FALSE	501	2.0000101244616175
40	1916	AML	0	FALSE	501	1.1957442960339393
40	260	AML	0	FALSE	501	0
40	270	AML	0	FALSE	501	1.4158271829525153
40	472	AML	0	FALSE	501	1.6637778734256645
40	546	AML	0	FALSE	501	0.9262065951695699
40	566	AML	0	FALSE	501	3.7591268449962256
40	576	PBMC	0	FALSE	501	0.5293017228444418
40	629	AML	0	FALSE	501	0.8903857462420435
40	673	PBMC	0	FALSE	501	1.4826184794336499
40	773	AML	0	FALSE	501	0
40	990	AML	0	FALSE	501	0.9392482511059729
41	018	AML	0	FALSE	501	0
41	027	AML	1	TRUE	501	3.352501393792158
41	103	PBMC	0	FALSE	501	0.8348994993877982
41	1360	AML	0	FALSE	501	1.4509514346570074
41	168	AML	0	FALSE	501	0.8805586806314434
41	1916	AML	0	FALSE	501	0.4532604660102707
41	260	AML	0	FALSE	501	1.3775870328891777
41	270	AML	0	FALSE	501	0.45538242705567866
41	472	AML	0	FALSE	501	1.5330776354509914
41	546	AML	0	FALSE	501	1.7226904552139921
41	566	AML	0	FALSE	501	1.975211802594914
41	576	PBMC	0	FALSE	501	0.385584036509196
41	629	AML	0	FALSE	501	0.6662750482083318
41	673	PBMC	0	FALSE	501	1.751238713959258
41	773	AML	0	FALSE	501	0
41	990	AML	0	FALSE	501	2.4058886254856926
42	018	AML	0	FALSE	501	0.963156532622621
42	027	AML	0	FALSE	501	0.44831952839316486
42	103	PBMC	1	TRUE	501	1.9844008817406233
42	1360	AML	0	FALSE	501	1.2754857966048037
42	168	AML	0	FALSE	501	1.7986192722282486
42	1916	AML	0	FALSE	501	2.4519233422840903
42	260	AML	0	FALSE	501	0
42	270	AML	0	FALSE	501	1.8836295105026153
42	472	AML	0	FALSE	501	2.9531187363965308
42	546	AML	0	FALSE	501	0.5707704759167578
42	566	AML	0	FALSE	501	4.309974597123807
42	576	PBMC	0	FALSE	501	0.385584036509196
42	629	AML	0	FALSE	501	1.1992950843955705
42	673	PBMC	1	TRUE	501	2.8340496679028115
42	773	AML	0	FALSE	501	0
42	990	AML	0	FALSE	501	1.8483640114942235
43	018	AML	0	FALSE	501	0.9631567324944836
43	027	AML	0	FALSE	501	1.3482536531969935
43	103	PBMC	1	TRUE	501	1.823066867040303
43	1360	AML	0	FALSE	501	1.392461469311438
43	168	AML	0	FALSE	501	1.0861158390007095
43	1916	AML	0	FALSE	501	1.6209457831944296
43	260	AML	0	FALSE	501	0.8418578873137514
43	270	AML	0	FALSE	501	2.5708441905632706
43	472	AML	0	FALSE	501	0.0317919161505328
43	546	AML	0	FALSE	501	0.6953022161167777
43	566	AML	0	FALSE	501	2.0305266189955904
43	576	PBMC	0	FALSE	501	1.048087517420451
43	629	AML	0	FALSE	501	0.6662750482083318
43	673	PBMC	1	TRUE	501	4.0251409993200244
43	773	AML	0	FALSE	501	0.3323816639220643
43	990	AML	0	FALSE	501	0.22351080476642846
44	018	AML	0	FALSE	501	0
44	027	AML	0	FALSE	501	0.6296252200227536
44	103	PBMC	0	FALSE	501	2.1793445747293636
44	1360	AML	0	FALSE	501	1.7793809696585832
44	168	AML	0	FALSE	501	1.9430650498814688
44	1916	AML	0	FALSE	501	0.4748442977250455
44	260	AML	0	FALSE	501	0.4209289436568757
44	270	AML	0	FALSE	501	0.22769129347658443
44	472	AML	0	FALSE	501	1.992294401941661
44	546	AML	0	FALSE	501	0.09599321640418199
44	566	AML	0	FALSE	501	3.685372093718447
44	576	PBMC	0	FALSE	501	0.05959026018778483
44	629	AML	0	FALSE	501	0.3331375241041659
44	673	PBMC	1	TRUE	501	5.263084498470177
44	773	AML	0	FALSE	501	0.48171255640878885
44	990	AML	0	FALSE	501	1.1250913595249077
45	018	AML	0	FALSE	501	0.6260519460765663
45	027	AML	0	FALSE	501	2.014137170509902
45	103	PBMC	0	FALSE	501	1.0997544995800939
45	1360	AML	0	FALSE	501	2.0763198758313757
45	168	AML	0	FALSE	501	2.9014025419772027
45	1916	AML	0	FALSE	501	0.48131944723947795
45	260	AML	0	FALSE	501	1.2627868309706272
45	270	AML	0	FALSE	501	1.5069047076973372
45	472	AML	0	FALSE	501	3.8856824120123705
45	546	AML	0	FALSE	501	1.5099477449101126
45	566	AML	0	FALSE	501	4.653387311451925
45	576	PBMC	0	FALSE	501	2.5869197245843396
45	629	AML	0	FALSE	501	1.1387246278469672
45	673	PBMC	1	TRUE	501	4.99342350759906
45	773	AML	0	FALSE	501	0.39982142181929475
45	990	AML	0	FALSE	501	1.3812509339726613
46	018	AML	0	FALSE	501	1.624233951587639
46	027	AML	0	FALSE	501	1.447146678399183
46	103	PBMC	0	FALSE	501	0.45711075950287533
46	1360	AML	0	FALSE	501	1.99308661691205
46	168	AML	0	FALSE	501	2.069453815738122
46	1916	AML	0	FALSE	501	0.8288191402267792
46	260	AML	0	FALSE	501	0.4209289436568757
46	270	AML	0	FALSE	501	0
46	472	AML	0	FALSE	501	2.9778453927791997
46	546	AML	0	FALSE	501	0.8354004238418
46	566	AML	0	FALSE	501	2.4661327360157004
46	576	PBMC	0	FALSE	501	2.3135063890925425
46	629	AML	0	FALSE	501	2.180536523788513
46	673	PBMC	1	TRUE	501	5.108991857060415
46	773	AML	0	FALSE	501	1.7437994541998156
46	990	AML	0	FALSE	501	0.8287485274012217
47	018	AML	0	FALSE	501	0
47	027	AML	0	FALSE	501	1.9613948929571583
47	103	PBMC	0	FALSE	501	0.5781109173616725
47	1360	AML	0	FALSE	501	0.6006256682192256
47	168	AML	0	FALSE	501	1.1000043969906257
47	1916	AML	0	FALSE	501	0.7122664465875683
47	260	AML	0	FALSE	501	0.4209289436568757
47	270	AML	0	FALSE	501	0.6954947403091156
47	472	AML	0	FALSE	501	2.158318060600829
47	546	AML	0	FALSE	501	1.0014441660540307
47	566	AML	0	FALSE	501	3.5793525839518168
47	576	PBMC	0	FALSE	501	0.14722299575805664
47	629	AML	0	FALSE	501	2.026081839483417
47	673	PBMC	1	TRUE	501	5.94192349458645
47	773	AML	0	FALSE	501	0.5298838120496677
47	990	AML	0	FALSE	501	1.381250343874781
48	018	AML	0	FALSE	501	0
48	027	AML	0	FALSE	501	0.9263066612555834
48	103	PBMC	0	FALSE	501	1.6993764331954682
48	1360	AML	0	FALSE	501	2.362010169647887
48	168	AML	0	FALSE	501	2.0972314090309983
48	1916	AML	0	FALSE	501	0.928104775632451
48	260	AML	0	FALSE	501	0.42475557041739276
48	270	AML	0	FALSE	501	1.1632967080898629
48	472	AML	0	FALSE	501	2.3384724496129508
48	546	AML	0	FALSE	501	0.07783233762501243
48	566	AML	0	FALSE	501	2.468437973848598
48	576	PBMC	0	FALSE	501	1.1567540606576763
48	629	AML	0	FALSE	501	0.6662750482083318
48	673	PBMC	1	TRUE	501	5.294319235160203
48	773	AML	0	FALSE	501	1.348795157944609
48	990	AML	0	FALSE	501	1.459102612293647
49	018	AML	0	FALSE	501	0.4815782663113105
49	027	AML	0	FALSE	501	1.4306657909157272
49	103	PBMC	0	FALSE	501	1.29873320989742
49	1360	AML	0	FALSE	501	2.6904411901256995
49	168	AML	0	FALSE	501	1.979176527963665
49	1916	AML	0	FALSE	501	2.2770942697030105
49	260	AML	0	FALSE	501	1.2627868309706272
49	270	AML	0	FALSE	501	0.8279700479107702
49	472	AML	0	FALSE	501	3.3982060436241164
49	546	AML	1	TRUE	501	4.169224832348243
49	566	AML	0	FALSE	501	7.0803432179068375
49	576	PBMC	0	FALSE	501	0.7255990505218506
49	629	AML	0	FALSE	501	0.36645127651458254
49	673	PBMC	0	FALSE	501	3.4462532897195417
49	773	AML	0	FALSE	501	0
49	990	AML	0	FALSE	501	0.5524990182674812
50	018	AML	0	FALSE	501	0
50	027	AML	0	FALSE	501	2.317411939541023
50	103	PBMC	0	FALSE	501	1.7504656683661028
50	1360	AML	0	FALSE	501	3.10885517516298
50	168	AML	0	FALSE	501	1.2930609090123586
50	1916	AML	0	FALSE	501	0.23742214886252275
50	260	AML	0	FALSE	501	0.8418578873137514
50	270	AML	0	FALSE	501	3.3946737986124917
50	472	AML	0	FALSE	501	1.8050743503246955
50	546	AML	0	FALSE	501	1.0118203891251616
50	566	AML	0	FALSE	501	3.4364547096564624
50	576	PBMC	0	FALSE	501	0.4556902249654134
50	629	AML	0	FALSE	501	0.15445467026647694
50	673	PBMC	1	TRUE	501	6.106427995030751
50	773	AML	0	FALSE	501	0.5298838120496677
50	990	AML	0	FALSE	501	2.1873976211110038
51	018	AML	0	FALSE	501	0.963156532622621
51	027	AML	0	FALSE	501	1.0878325508026305
51	103	PBMC	1	TRUE	501	3.025000390416372
51	1360	AML	1	TRUE	501	4.672280673019425
51	168	AML	0	FALSE	501	2.026398140037369
51	1916	AML	0	FALSE	501	0.8849371217206091
51	260	AML	0	FALSE	501	1.5000380898664099
51	270	AML	0	FALSE	501	3.4940294810159953
51	472	AML	0	FALSE	501	2.0523467960947763
51	546	AML	1	TRUE	501	5.507936611384927
51	566	AML	0	FALSE	501	0.7790211679454812
51	576	PBMC	1	TRUE	501	6.271001726805331
51	629	AML	0	FALSE	501	0.8146726725820058
51	673	PBMC	0	FALSE	501	2.51857652421483
51	773	AML	0	FALSE	501	7.818195423442209
51	990	AML	1	TRUE	501	6.147814682143891
52	018	AML	0	FALSE	501	0.932511242563853
52	027	AML	0	FALSE	501	1.0515712525792227
52	103	PBMC	0	FALSE	501	2.511423194955685
52	1360	AML	0	FALSE	501	1.7388899757000738
52	168	AML	0	FALSE	501	1.5430623395238332
52	1916	AML	0	FALSE	501	0.9755891935078208
52	260	AML	0	FALSE	501	2.2691918675771015
52	270	AML	0	FALSE	501	2.9144525899144704
52	472	AML	0	FALSE	501	4.394353856583555
52	546	AML	0	FALSE	501	3.5828879379226777
52	566	AML	1	TRUE	501	6.179162857775203
52	576	PBMC	0	FALSE	501	0.385584036509196
52	629	AML	0	FALSE	501	1.9564257876839704
52	673	PBMC	0	FALSE	501	4.716473558467781
52	773	AML	0	FALSE	501	0.3516501661784159
52	990	AML	0	FALSE	501	3.0111272477818107
53	018	AML	0	FALSE	501	0
53	027	AML	0	FALSE	501	0.7252225666464922
53	103	PBMC	1	TRUE	501	2.8663558862404432
53	1360	AML	0	FALSE	501	1.4127083148309094
53	168	AML	0	FALSE	501	0.02500013248649186
53	1916	AML	0	FALSE	501	1.8691598502937667
53	260	AML	0	FALSE	501	0
53	270	AML	0	FALSE	501	0.9107648541113573
53	472	AML	0	FALSE	501	0.3885678640620675
53	546	AML	0	FALSE	501	1.4788165872920298
53	566	AML	0	FALSE	501	1.8115712611261243
53	576	PBMC	0	FALSE	501	2.6675418365501358
53	629	AML	0	FALSE	501	0.6299327728515137
53	673	PBMC	0	FALSE	501	2.8413373607837276
53	773	AML	0	FALSE	501	0.5298838120496677
53	990	AML	0	FALSE	501	1.5269092561717994
54	018	AML	0	FALSE	501	0.5516260141384102
54	027	AML	0	FALSE	501	1.7141593525747578
54	103	PBMC	0	FALSE	501	1.9037337174672566
54	1360	AML	0	FALSE	501	1.723143362951374
54	168	AML	0	FALSE	501	1.7555635755885386
54	1916	AML	0	FALSE	501	0.7014745426273156
54	260	AML	0	FALSE	501	0
54	270	AML	0	FALSE	501	0
54	472	AML	0	FALSE	501	3.4441274190377333
54	546	AML	0	FALSE	501	1.712312810197324
54	566	AML	0	FALSE	501	3.240547650350544
54	576	PBMC	0	FALSE	501	0
54	629	AML	0	FALSE	501	0
54	673	PBMC	1	TRUE	501	5.43175329229313
54	773	AML	0	FALSE	501	0.650311951151865
54	990	AML	0	FALSE	501	2.14721691703606
55	018	AML	0	FALSE	501	0
55	027	AML	0	FALSE	501	1.8130530806596645
55	103	PBMC	0	FALSE	501	2.725190257597826
55	1360	AML	1	TRUE	501	3.507023069435013
55	168	AML	0	FALSE	501	1.5138959979820632
55	1916	AML	0	FALSE	501	1.0101233266308873
55	260	AML	0	FALSE	501	0
55	270	AML	0	FALSE	501	0.48022212810858994
55	472	AML	0	FALSE	501	0.35324351278369776
55	546	AML	0	FALSE	501	1.5099493919494384
55	566	AML	0	FALSE	501	2.8809981631661605
55	576	PBMC	0	FALSE	501	1.0025184949239094
55	629	AML	0	FALSE	501	0.7056458465115515
55	673	PBMC	0	FALSE	501	2.9371239898685446
55	773	AML	0	FALSE	501	1.0597676240993354
55	990	AML	0	FALSE	501	0.5524986185237557
56	018	AML	0	FALSE	501	0.38964059728824213
56	027	AML	0	FALSE	501	1.6416368294142916
56	103	PBMC	1	TRUE	501	1.485611089332375
56	1360	AML	0	FALSE	501	1.1742567559202275
56	168	AML	0	FALSE	501	1.04583751274916
56	1916	AML	0	FALSE	501	2.359112849492513
56	260	AML	0	FALSE	501	0
56	270	AML	0	FALSE	501	1.9954051971435547
56	472	AML	0	FALSE	501	1.900450338622529
56	546	AML	0	FALSE	501	2.358323365152477
56	566	AML	0	FALSE	501	5.759690394658528
56	576	PBMC	0	FALSE	501	0.385584036509196
56	629	AML	0	FALSE	501	0.27256706517613577
56	673	PBMC	1	TRUE	501	8.6073078128868
56	773	AML	0	FALSE	501	1.3584294090727846
56	990	AML	0	FALSE	501	0.6755557286287258
57	018	AML	0	FALSE	501	0
57	027	AML	0	FALSE	501	1.0878335501619443
57	103	PBMC	0	FALSE	501	1.7181993775263043
57	1360	AML	0	FALSE	501	2.926642416004173
57	168	AML	0	FALSE	501	1.9375088457575815
57	1916	AML	0	FALSE	501	2.3914885801707437
57	260	AML	0	FALSE	501	0.4209289436568757
57	270	AML	0	FALSE	501	2.463207903498423
57	472	AML	0	FALSE	501	2.077072645137886
57	546	AML	0	FALSE	501	1.1000309642441497
57	566	AML	1	TRUE	501	10.09962783649772
57	576	PBMC	0	FALSE	501	1.100667158762614
57	629	AML	0	FALSE	501	2.2229358188644377
57	673	PBMC	0	FALSE	501	5.231849794140357
57	773	AML	1	TRUE	501	3.2322912820560967
57	990	AML	0	FALSE	501	1.5319307787927563
58	018	AML	0	FALSE	501	0
58	027	AML	0	FALSE	501	1.4768153312439452
58	103	PBMC	0	FALSE	501	1.375365183976834
58	1360	AML	0	FALSE	501	1.9728418174618019
58	168	AML	0	FALSE	501	2.0430648836071144
58	1916	AML	0	FALSE	501	1.2626541641182052
58	260	AML	0	FALSE	501	0
58	270	AML	0	FALSE	501	2.2396555717833744
58	472	AML	0	FALSE	501	2.1512530718496934
58	546	AML	0	FALSE	501	2.210441753060042
58	566	AML	0	FALSE	501	3.4479784080368314
58	576	PBMC	0	FALSE	501	0.8658114274342855
58	629	AML	0	FALSE	501	0.2059395603553026
